Código EAN,Produto,Categoria 1,Categoria 2
7896001282421,"ADOCANTE LINEA 75ml 50% DESC NA SEGUNDA","MERCEARIA","ADOCANTE"
7898286202231,"ADOCANTE MARATA 100ML","MERCEARIA","ADOCANTE"
7898617582261,"ADOCANTE MARATA 100ML","MERCEARIA","ADOCANTE"
7898932426189,"ADOCANTE MARATA 100ML SUCRALOSE","MERCEARIA","ADOCANTE"
7896001210097,"ADOCANTE STEVIA LINEA 25ml","MERCEARIA","ADOCANTE"
7896001210103,"ADOCANTE STEVIA LINEA 60ml 50% DESC NA SEGUNDA","MERCEARIA","ADOCANTE"
7896001282414,"ADOCANTE STEVIA LINEA 60ml 50% DESC NA SEGUNDA","MERCEARIA","ADOCANTE"
7896094910904,"ADOCANTE ZEROCAL 100ML","MERCEARIA","ADOCANTE"
7896094910959,"ADOCANTE ZEROCAL 200ML SACARINA","MERCEARIA","ADOCANTE"
7896094915046,"ADOCANTE ZEROCAL 80ML STEVIA","MERCEARIA","ADOCANTE"
7891027141639,"AGENDA ESP NAPOLI PERM M5 192F TILIBRA","BAZAR","MATERIAL ESCOLAR"
7891321101018,"AGENDA PERM COST ALUNO 64F SD","BAZAR","MATERIAL ESCOLAR"
7891321101124,"AGENDA PERM COST SAURUS 64F SD","BAZAR","MATERIAL ESCOLAR"
7891321101087,"AGENDA PERM COST SISSI BABY 64F SD","BAZAR","MATERIAL ESCOLAR"
751320919380,"AGRIAO COMUM EFRAIM","HORTI-FRUTI","FOLHAGENS"
602883006881,"AGRIAO SALADA EFRAIM","HORTI-FRUTI","FOLHAGENS"
7896902231313,"AGUA BORICADA 3% FARMAX 100ML .","PERFUMARIA","FARMACIA"
7896931614910,"AGUA COCO CAMPO LARGO 900ml","BEBIDAS","AGUA DE COCO"
7896004401843,"AGUA COCO MAIS COCO TP 1000ml","BEBIDAS","AGUA DE COCO"
7896004401836,"AGUA COCO MAIS COCO TP 200ml","BEBIDAS","AGUA DE COCO"
7896004402116,"AGUA COCO SOCOCO TP 200ml FRUTAS VERMELHAS","BEBIDAS","AGUA DE COCO"
7896004401652,"AGUA COCO SOCOCO TP 200ml MARACUJA","BEBIDAS","AGUA DE COCO"
7896004401041,"AGUA COCO SOCOCO TP 200ml TANGERINA","BEBIDAS","AGUA DE COCO"
7896004402093,"AGUA COCO SOCOCO TP 200ml UVA","BEBIDAS","AGUA DE COCO"
7898648021838,"AGUA COCO VITCOCO TP 1000ml","BEBIDAS","AGUA DE COCO"
7896279113106,"AGUA DE BANHO MURIEL 250ML ACQUA E. ALFAZEMA 250","PERFUMARIA","PERFUMES COLONIAS ETC"
7896279113700,"AGUA DE BANHO MURIEL 250ML ACQUA E. FLOR LARANJE","PERFUMARIA","PERFUMES COLONIAS ETC"
17896279113707,"AGUA DE BANHO MURIEL 250ML ACQUA E. FLOR LARANJE","PERFUMARIA","PERFUMES COLONIAS ETC"
7896279117111,"AGUA DE BANHO MURIEL ACQUA 250ML AMEND","PERFUMARIA","PERFUMES COLONIAS ETC"
7896279117104,"AGUA DE BANHO MURIEL ACQUA E. 250ML FLOR DE CERE","PERFUMARIA","PERFUMES COLONIAS ETC"
7896279113090,"AGUA DE BANHO MURIEL ACQUA E. 250ML LAVANDA 250M","PERFUMARIA","PERFUMES COLONIAS ETC"
17896279113097,"AGUA DE BANHO MURIEL ACQUA E. 250ML LAVANDA 250M","PERFUMARIA","PERFUMES COLONIAS ETC"
7896828000017,"AGUA DE COCO KERO COCO TP 200ML","BEBIDAS","AGUA DE COCO"
7897520016146,"AGUA DESMINERALIZADA PROAUTO 1L","LIMPEZA","PRODUTOS AUTOMOTIVOS"
53,"AGUA LIPE SEM ENTREGA","INATIVO",""
7896902214866,"AGUA MICELAR HIDRADERM 5X1 100ML","PERFUMARIA","PRODUTO DE BELEZA"
7896902213043,"AGUA MICELAR HIDRADERM 5X1 200","PERFUMARIA","PRODUTO DE BELEZA"
7898632472707,"AGUA MICELAR LABOTRAT 100ML","PERFUMARIA","PRODUTO DE BELEZA"
7899706126335,"AGUA MICELAR LOREAL 200ML 5X1","PERFUMARIA","PRODUTO DE BELEZA"
7897344800808,"AGUA MINERAL ATHLETIC NATURAGUA 700ML","BEBIDAS","AGUA"
7894900531008,"AGUA MINERAL C/ GAS CRYSTAL Pet 500ml","BEBIDAS","AGUA"
17894900531005,"AGUA MINERAL C/ GAS CRYSTAL Pet 500ml","BEBIDAS","AGUA"
7896445412910,"AGUA MINERAL C/ GAS INDAIA Pet 330ml","BEBIDAS","AGUA"
7896445490598,"AGUA MINERAL C/ GAS INDAIA Pet 330ml","BEBIDAS","AGUA"
7896445490550,"AGUA MINERAL C/ GAS INDAIA Pet 500ml","BEBIDAS","AGUA"
7898923678122,"AGUA MINERAL C/ GAS LIMPIDA Pet 500ml","BEBIDAS","AGUA"
7898923678153,"AGUA MINERAL C/ GAS LIMPIDA Pet 500ml","BEBIDAS","AGUA"
7898923678344,"AGUA MINERAL C/ GAS LIMPIDA Pet 500ml","BEBIDAS","AGUA"
7897344800778,"AGUA MINERAL C/ GAS NATURAGUA 1L","BEBIDAS","AGUA"
7897344800426,"AGUA MINERAL C/ GAS NATURAGUA 500ML","BEBIDAS","AGUA"
7896445491083,"AGUA MINERAL C/ GAS PETROPOLIS Pet 500ml","BEBIDAS","AGUA"
7898944894068,"AGUA MINERAL C/ GAS SANTA JOANA Pet 500ml","BEBIDAS","AGUA"
7896052600724,"AGUA MINERAL C/ GAS SCHIN 500ml","BEBIDAS","AGUA"
7898005516199,"AGUA MINERAL C/ GAS STERBOM Pet 500ml","BEBIDAS","AGUA"
7894900530032,"AGUA MINERAL S/ GAS CRYSTAL Pet 1500ml","BEBIDAS","AGUA"
7898222290254,"AGUA MINERAL S/ GAS CRYSTAL Pet 1500ml","BEBIDAS","AGUA"
7894900530001,"AGUA MINERAL S/ GAS CRYSTAL Pet 500ml","BEBIDAS","AGUA"
17894900530008,"AGUA MINERAL S/ GAS CRYSTAL Pet 500ml","BEBIDAS","AGUA"
7896445410503,"AGUA MINERAL S/ GAS INDAIA Grf 5000ml","BEBIDAS","AGUA"
7896445410718,"AGUA MINERAL S/ GAS INDAIA Pet 1500ml","BEBIDAS","AGUA"
7896445490116,"AGUA MINERAL S/ GAS INDAIA Pet 1500ml","BEBIDAS","AGUA"
7896445412903,"AGUA MINERAL S/ GAS INDAIA Pet 330ml","BEBIDAS","AGUA"
7896445490093,"AGUA MINERAL S/ GAS INDAIA Pet 330ml","BEBIDAS","AGUA"
7896445490086,"AGUA MINERAL S/ GAS INDAIA Pet 500ml","BEBIDAS","AGUA"
7898923678030,"AGUA MINERAL S/ GAS LIMPIDA Pet 1500ml","BEBIDAS","AGUA"
7898923678023,"AGUA MINERAL S/ GAS LIMPIDA Pet 500ml","BEBIDAS","AGUA"
7898923678306,"AGUA MINERAL S/ GAS LIMPIDA Pet 500ml","BEBIDAS","AGUA"
7897344800105,"AGUA MINERAL S/ GAS NATURAGUA 1,5L","BEBIDAS","AGUA"
7897344800204,"AGUA MINERAL S/ GAS NATURAGUA 500ML","BEBIDAS","AGUA"
7897344800822,"AGUA MINERAL S/ GAS NATURAGUA 515ML","BEBIDAS","AGUA"
7897344800709,"AGUA MINERAL S/ GAS NATURAGUA 5L","BEBIDAS","AGUA"
7898944894075,"AGUA MINERAL S/ GAS SANTA JOANA Pet 1500ml","BEBIDAS","AGUA"
7898944894051,"AGUA MINERAL S/ GAS SANTA JOANA Pet 500ml","BEBIDAS","AGUA"
7896052600731,"AGUA MINERAL S/ GAS SCHIN 500ml","BEBIDAS","AGUA"
7898005516175,"AGUA MINERAL S/ GAS STERBOM Pet 510ml","BEBIDAS","AGUA"
7896902211537,"AGUA OXIGENADA ANTISSE 10V FARMAX 1lt","PERFUMARIA","PRODUTO DE BELEZA"
7896902212565,"AGUA OXIGENADA ANTISSE 10V SPR 1 FARMAX 1lt","PERFUMARIA","PRODUTO DE BELEZA"
7896902211544,"AGUA OXIGENADA VOL10 FARMAX 100ml","PERFUMARIA","PRODUTO DE BELEZA"
7896902211551,"AGUA OXIGENADA VOL10 FARMAX 100ml","PERFUMARIA","PRODUTO DE BELEZA"
7897161371000,"AGUA OXIGENADA VOL20 ALYNE 100ml","PERFUMARIA","PRODUTO DE BELEZA"
7897161371017,"AGUA OXIGENADA VOL30 ALYNE 100ml","PERFUMARIA","PRODUTO DE BELEZA"
7896213300081,"AGUA OXIGENADA VOL30 BEIRA ALTA 90ml","PERFUMARIA","PRODUTO DE BELEZA"
7896213310080,"AGUA OXIGENADA VOL30 BEIRA ALTA 90ml","PERFUMARIA","PRODUTO DE BELEZA"
7897161371024,"AGUA OXIGENADA VOL40 ALYNE 100ml","PERFUMARIA","PRODUTO DE BELEZA"
7899949630781,"AGUA PLAY LANCA ARGOLINHA","BAZAR","PRODUTOS INFANTIL"
7894900521504,"AGUA SABORIZADA CRYSTAL PET 510ML FRUTAS VERMELHAS","BEBIDAS","AGUA"
17894900521501,"AGUA SABORIZADA CRYSTAL PET 510ML FRUTAS VERMELHAS","BEBIDAS","AGUA"
7894900520507,"AGUA SABORIZADA CRYSTAL PET 510ML LIMAO","BEBIDAS","AGUA"
7896013100386,"AGUA SANITARIA BRILUX 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013105657,"AGUA SANITARIA BRILUX 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013106364,"AGUA SANITARIA BRILUX 2L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013101345,"AGUA SANITARIA BRILUX 2L LAVANDA","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013102342,"AGUA SANITARIA BRILUX MULTI 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013105640,"AGUA SANITARIA BRILUX MULTI 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896221600159,"AGUA SANITARIA CLORITO 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896221600012,"AGUA SANITARIA DRAGAO 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896221600036,"AGUA SANITARIA DRAGAO 2L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896221600067,"AGUA SANITARIA DRAGAO 5L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013100461,"AGUA SANITARIA OLIMPO 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013105619,"AGUA SANITARIA OLIMPO 2L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896098904626,"AGUA SANITARIA YPE 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896098904671,"AGUA SANITARIA YPE 1L","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7891991000840,"AGUA TONICA ANTARCTICA LT 350ml","BEBIDAS","AGUA"
7894900300017,"AGUA TONICA SCHWEPPES LT 350ml","BEBIDAS","AGUA"
7894900300048,"AGUA TONICA SCHWEPPES LT 350ml","BEBIDAS","AGUA"
7894900360011,"AGUA TONICA SCHWEPPES LT 350ml","BEBIDAS","AGUA"
7897302002770,"AGUARDENTE BANANINHA VD 900ml","BEBIDAS","ALCOOLICAS"
7898221931301,"AGUARDENTE CANINHA DOURO PET 475ml","BEBIDAS","ALCOOLICAS"
7896383700032,"AGUARDENTE EMPALHADA OURO YPIOCA VD 965ml","BEBIDAS","ALCOOLICAS"
7896383700704,"AGUARDENTE EMPALHADA OURO YPIOCA VD 965ml","BEBIDAS","ALCOOLICAS"
7896002110921,"AGUARDENTE OURO 51 965ml","BEBIDAS","ALCOOLICAS"
630941376201,"AGUARDENTE OURO MEOTA 480ml","BEBIDAS","ALCOOLICAS"
7896619000035,"AGUARDENTE OURO SAPUPARA MEIOTA 480ml","BEBIDAS","ALCOOLICAS"
7896383730206,"AGUARDENTE OURO YPIOCA MEIOTA 480ml","BEBIDAS","ALCOOLICAS"
7896383700018,"AGUARDENTE OURO YPIOCA VD 960ml","BEBIDAS","ALCOOLICAS"
7896383700681,"AGUARDENTE OURO YPIOCA VD 960ml","BEBIDAS","ALCOOLICAS"
751320291479,"AGUARDENTE PINGO DE OURO VD 960ml","BEBIDAS","ALCOOLICAS"
7896607100174,"AGUARDENTE PITU VD 965ml","BEBIDAS","ALCOOLICAS"
7896002100014,"AGUARDENTE PRATA 51 965ml","BEBIDAS","ALCOOLICAS"
630941376218,"AGUARDENTE PRATA MEOTA 480ml","BEBIDAS","ALCOOLICAS"
7896619000042,"AGUARDENTE PRATA SAPUPARA MEIOTA 480ml","BEBIDAS","ALCOOLICAS"
7898925385158,"AGUARDENTE PRATA VALE REAL 480ml","BEBIDAS","ALCOOLICAS"
7896383730152,"AGUARDENTE PRATA YPIOCA 965ml","BEBIDAS","ALCOOLICAS"
7896383730213,"AGUARDENTE PRATA YPIOCA MEIOTA 480ml","BEBIDAS","ALCOOLICAS"
7896383730107,"AGUARDENTE YPIOCA 150 VD 700ml","BEBIDAS","ALCOOLICAS"
7896383730114,"AGUARDENTE YPIOCA 160 VD 700ml","BEBIDAS","ALCOOLICAS"
7896383730244,"AGUARDENTE YPIOCA GUARANA VD 1000ml","BEBIDAS","ALCOOLICAS"
7891020008984,"AGULHA CORRENTE MANUAL 1","BAZAR","PRODUTOS DO LAR"
7891020009004,"AGULHA CORRENTE MANUAL 2 C/20","BAZAR","PRODUTOS DO LAR"
7891020009028,"AGULHA CORRENTE MANUAL 6 C/20","BAZAR","PRODUTOS DO LAR"
7891020009042,"AGULHA CORRENTE MANUAL 8 C/20","BAZAR","PRODUTOS DO LAR"
22828,"AGULHA MANUAL CORRENTE 7 (EMB 1 C/ 20 UND)","BAZAR","PRODUTOS DO LAR"
7891020009011,"AGULHA MANUAL CORRENTE N3 C/20","BAZAR","PRODUTOS DO LAR"
22830,"AGULHA MANUAL CORRENTE N9 (EMB 1 C/ 20UN)","BAZAR","PRODUTOS DO LAR"
22827,"AGULHA MAQUINA SINGER 16 (PCT C/ 10)","BAZAR","PRODUTOS DO LAR"
22825,"AGULHA MAQUINA SINGER 18 (PCT C/ 10UN)","BAZAR","PRODUTOS DO LAR"
37431889164,"AGULHA MAQUINA SINGER N12 (EMB 1 C/ 10UN)","BAZAR","PRODUTOS DO LAR"
37431889171,"AGULHA SINGER P/ MAQUINA 14","BAZAR","PRODUTOS DO LAR"
7891089436872,"ALCAPARRA LA VIOLETERA 60G VDO","ENLATADOS/CONSERVAS","ACERTAR"
7896272002018,"ALCAPARRAS VALE FERTIL VD 60G","ENLATADOS/CONSERVAS","ACERTAR"
576,"ALCATRA kg","FRIGORIFICO","BOVINOS"
7896090703616,"ALCOOL 46 COPERALCOOL 500ML","LIMPEZA","ALCOOL DE LIMPEZA"
7898057833190,"ALCOOL 46 MEU LAR 500ml","LIMPEZA","ALCOOL DE LIMPEZA"
7898910095376,"ALCOOL 46,2 TUPI 1lt EUCALIPTO","LIMPEZA","ALCOOL DE LIMPEZA"
7898910095369,"ALCOOL 46,2 TUPI 1lt LAVANDA","LIMPEZA","ALCOOL DE LIMPEZA"
7898972781491,"ALCOOL 54 LIMPE BEM 1L","LIMPEZA","ALCOOL DE LIMPEZA"
7898057833206,"ALCOOL 54 MEU LAR 1lt","LIMPEZA","ALCOOL DE LIMPEZA"
7896454300086,"ALCOOL 54 SANTA CRUZ 500ml","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704255,"ALCOOL 70 COPERALCOOL 1LT BACFREE HOSPITALAR","LIMPEZA","ALCOOL DE LIMPEZA"
7898057833015,"ALCOOL 70 MEU LAR 1L (12X1L)","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704422,"ALCOOL ACENDEDOR GEL 80 COPERALCOOL 480G","LIMPEZA","ALCOOL DE LIMPEZA"
7898917671627,"ALCOOL BICARBONATO TUPI 1lt LAVANDA","LIMPEZA","ALCOOL DE LIMPEZA"
7898917671634,"ALCOOL BICARBONATO TUPI 1lt LIMAO","LIMPEZA","ALCOOL DE LIMPEZA"
7896902210479,"ALCOOL FARMAX 70% ANTISSEP 50M","LIMPEZA","ALCOOL DE LIMPEZA"
7898910095062,"ALCOOL GEL 46,2 TUPI 500g","LIMPEZA","ALCOOL DE LIMPEZA"
7897161394498,"ALCOOL GEL ANTISSEPTICO ASEPLYNE 92G","PERFUMARIA","FARMACIA"
7897161394559,"ALCOOL GEL ANTISSEPTICO ASEPLYNE 92G","PERFUMARIA","FARMACIA"
7897161394665,"ALCOOL GEL ASEPLYNE 1KG ALOE VERA","LIMPEZA","ALCOOL DE LIMPEZA"
7897161394535,"ALCOOL GEL ASEPLYNE 440GR ALOE VERA","LIMPEZA","ALCOOL DE LIMPEZA"
7898635060512,"ALCOOL GEL CAETE 440GR","LIMPEZA","ALCOOL DE LIMPEZA"
7896454300017,"ALCOOL SANTA CRUZ  1L 92,8%","LIMPEZA","ALCOOL DE LIMPEZA"
7896454300079,"ALCOOL SANTA CRUZ 1L 54","LIMPEZA","ALCOOL DE LIMPEZA"
7896454300031,"ALCOOL SANTA CRUZ 1L 70","LIMPEZA","ALCOOL DE LIMPEZA"
7896454300024,"ALCOOL SANTA CRUZ 500ML 96 12X500ML","LIMPEZA","ALCOOL DE LIMPEZA"
7896454320022,"ALCOOL SANTA CRUZ 500ML EM GEL 70","LIMPEZA","ALCOOL DE LIMPEZA"
7896454320138,"ALCOOL SANTA CRUZ 500ML EM GEL 70","LIMPEZA","ALCOOL DE LIMPEZA"
7896454300048,"ALCOOL SANTA CRUZ 70 500ML","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704705,"ALCOOL ZULU 1LT 46INP BAC","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704781,"ALCOOL ZULU 1LT COM BICARBONATO EUCALIPTO","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704842,"ALCOOL ZULU 1LT COM BICARBONATO LAVANDA","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704767,"ALCOOL ZULU 1LT COM BICARBONATO LIMPADOR USO GER","LIMPEZA","ALCOOL DE LIMPEZA"
7896090704736,"ALCOOL ZULU 500ML 46INP BAC","LIMPEZA","ALCOOL DE LIMPEZA"
9,"ALECRIM EFRAIM","HORTI-FRUTI","FOLHAGENS"
751320919359,"ALFACE AMERICANA EFRAIM","HORTI-FRUTI","FOLHAGENS"
34,"ALFACE CRESPA EFRAIM","HORTI-FRUTI","FOLHAGENS"
35,"ALFACE HIDROPONICA EFRAIM","HORTI-FRUTI","FOLHAGENS"
23575,"ALFACE HIDROPONICA EFRAIM","HORTI-FRUTI","FOLHAGENS"
609963256525,"ALFACE ROXA EFRAIM","HORTI-FRUTI","FOLHAGENS"
934,"ALFAJOR QUEIROZ","PADARIA","SOBREMESAS"
751320919373,"ALFAVACA EFRAIM","HORTI-FRUTI","FOLHAGENS"
7898924640098,"ALGODAO B.COTTON DISCO C/50","PERFUMARIA","FARMACIA"
7894488000064,"ALGODAO BOLA FLOC 25g","PERFUMARIA","FARMACIA"
7896227620199,"ALGODAO C.BABY LADY FAC 50UND DISCO","PERFUMARIA","FARMACIA"
7898136150897,"ALGODAO NATHY DISCO C/50","PERFUMARIA","FARMACIA"
7898136150057,"ALGODAO NATHY ROLO 500G","PERFUMARIA","FARMACIA"
7896034001006,"ALGODAO NEVOA 25 GR","PERFUMARIA","FARMACIA"
7898952148016,"ALGODAO NEVOA 25 GR","PERFUMARIA","FARMACIA"
7896189200415,"ALGODAO PARA POLIMENTO PROAUTO 100G","PERFUMARIA","FARMACIA"
7894488000019,"ALGODAO SANFONADO FLOC 25g","PERFUMARIA","FARMACIA"
7894488000118,"ALGODAO SANFONADO FLOC 25g","PERFUMARIA","FARMACIA"
7898969776189,"ALGODAO TEXBOM 25G","PERFUMARIA","FARMACIA"
203,"ALHO  kg","HORTI-FRUTI","LEGUMES E VERDURAS"
7898070118168,"ALHO & CEBOLA CHEF NOBRE 200G","TEMPEROS E CONDIMENTOS","TEMPEROS"
7898070118137,"ALHO AMASSADO CHEF NOBRE 200g","TEMPEROS E CONDIMENTOS","TEMPEROS"
7898295750457,"ALHO AMASSADO TEMPERO DA CASA 200G","TEMPEROS E CONDIMENTOS","TEMPEROS"
7898527771397,"ALHO DESIDRATADO NATURYS 40G","PRODUTOS NATURAIS","CHAS"
7898581261230,"ALHO EMBALADO 200G (PERBONI) 1kg <<< INATIVO >>>","HORTI-FRUTI","LEGUMES E VERDURAS"
7898938794046,"ALHO FRITO 80G FLORA","TEMPEROS E CONDIMENTOS","ALHOS"
7898623461086,"ALHO FRITO CHEF NOBRE 1X80G","TEMPEROS E CONDIMENTOS","ALHOS"
7896244840235,"ALHO FRITO ISHASHI PT 40G","TEMPEROS E CONDIMENTOS","ALHOS"
7898568951802,"ALHO FRITO SPIRRO 50G  <<< INATIVO >>>","TEMPEROS E CONDIMENTOS","ALHOS"
7898070118106,"ALHO PICADO CHEF NOBRE 1X200GR","TEMPEROS E CONDIMENTOS","ALHOS"
7896108303968,"ALHO PICADO REGINA 200G","TEMPEROS E CONDIMENTOS","ALHOS"
7898295750112,"ALHO PICADO S/ SAL TEMPERO DA CASA 200G","TEMPEROS E CONDIMENTOS","ALHOS"
7898938793698,"ALHO PO FLORA 80G","TEMPEROS E CONDIMENTOS","ALHOS"
7898568952465,"ALHO PO SPIRRO 100G  <<< INATIVO >>>","TEMPEROS E CONDIMENTOS","ALHOS"
609963168118,"ALHO PORO EFRAIM","HORTI-FRUTI","FOLHAGENS"
7898568953929,"ALHO PORO SPIRRO 20G  <<< INATIVO >>>","TEMPEROS E CONDIMENTOS","ALHOS"
7898918167075,"ALHO ROXO POUPEMAX 200G","TEMPEROS E CONDIMENTOS","ALHOS"
7898368350188,"ALHO ROXO REFOGADO DA ROCA 200G","TEMPEROS E CONDIMENTOS","ALHOS"
7891060969771,"ALICATE CUT MUNDIAL 758","PERFUMARIA","MANICURE"
7891060894509,"ALICATE CUT MUNDIAL SANDY+ESPAT A","PERFUMARIA","MANICURE"
7891060894493,"ALICATE CUT MUNDIAL SANDY+ESPAT L","PERFUMARIA","MANICURE"
7891060894486,"ALICATE CUT MUNDIAL SANDY+ESPAT R","PERFUMARIA","MANICURE"
7896075710059,"ALICATE CUT.MERHEJE PINK","PERFUMARIA","MANICURE"
7896075701071,"ALICATE MERHEJE CONJ.PLUS PROFISSIONAL","PERFUMARIA","MANICURE"
7896075701187,"ALICATE MERHEJE CONJ.PLUS PROFISSIONAL","PERFUMARIA","MANICURE"
7896075701354,"ALICATE MERHEJE CONJ.PLUS PROFISSIONAL","PERFUMARIA","MANICURE"
7896075707097,"ALICATE MERHEJE CONJUNTO KIT BIC","PERFUMARIA","MANICURE"
7896075710066,"ALICATE MERHEJE SUPER","PERFUMARIA","MANICURE"
7896075760504,"ALICATE MERHEJE SUPER","PERFUMARIA","MANICURE"
7896075758235,"ALICATE MERHEJE SUPER AZUL + PINCE","PERFUMARIA","MANICURE"
7896075758259,"ALICATE MERHEJE SUPER LILAZ + PINCE","PERFUMARIA","MANICURE"
7896075707158,"ALICATE MERHEJE SUPER LILAZ+ESPATULA","PERFUMARIA","MANICURE"
7896075758228,"ALICATE MERHEJE SUPER VERDE + PINCE","PERFUMARIA","MANICURE"
7896075707110,"ALICATE MERHEJE SUPER VERDE+ESPATULA","PERFUMARIA","MANICURE"
7896075758242,"ALICATE MERHEJE SUPER. ROSA +PINCE","PERFUMARIA","MANICURE"
7896075707486,"ALICATE MERHEJE TEENS","PERFUMARIA","MANICURE"
7896075707493,"ALICATE MERHEJE TEENS","PERFUMARIA","MANICURE"
7896075757603,"ALICATE MERHEJE TOUCH + CORTADOR AMARELO","PERFUMARIA","MANICURE"
7896075757610,"ALICATE MERHEJE TOUCH + CORTADOR LARANJA","PERFUMARIA","MANICURE"
7896075760368,"ALICATE MERHEJE UNHEX ERGOMAX X70 AMARELO","PERFUMARIA","MANICURE"
7896075760375,"ALICATE MERHEJE UNHEX ERGOMAX X70 LARANJA","PERFUMARIA","MANICURE"
7896075760382,"ALICATE MERHEJE UNHEX ERGOMAX X70 VERDE","PERFUMARIA","MANICURE"
7896075760351,"ALICATE MERHEJE UNHEX X70 VERDE LIMAO","PERFUMARIA","MANICURE"
7891060773071,"ALICATE P/ CUTICULAS PLAST MUNDIAL M-756","PERFUMARIA","MANICURE"
7896075702252,"ALICATE P/ UNHA MERHEJE 225 ACO INOX PROFICIONAL","PERFUMARIA","MANICURE"
7896075709954,"ALICATE P/ UNHA MERHEJE BASIC AZUL-995","PERFUMARIA","MANICURE"
7896075709879,"ALICATE P/ UNHA MERHEJE BASIC LILAZ-987","PERFUMARIA","MANICURE"
7896075709947,"ALICATE P/ UNHA MERHEJE BASIC VERDE-994","PERFUMARIA","MANICURE"
7896075701118,"ALICATE P/ UNHA MERHEJE CONJ ELITE PROFISSIONAL","PERFUMARIA","MANICURE"
7896075701323,"ALICATE P/ UNHA MERHEJE CONJ ELITE PROFISSIONAL","PERFUMARIA","MANICURE"
7896075701347,"ALICATE P/ UNHA MERHEJE CONJ ELITE PROFISSIONAL","PERFUMARIA","MANICURE"
7896075711742,"ALICATE P/ UNHA MERHEJE CONJ ELITE PROFISSIONAL","PERFUMARIA","MANICURE"
7896075707141,"ALICATE P/ UNHA MERHEJE MIX BASIC ROSA","PERFUMARIA","MANICURE"
7896075709992,"ALICATE P/ UNHA MERHEJE MIX BASIC ROSA","PERFUMARIA","MANICURE"
17896075709999,"ALICATE P/ UNHA MERHEJE MIX BASIC ROSA","PERFUMARIA","MANICURE"
7896075700197,"ALICATE P/ UNHA MERHEJE TOUCH COLORIDO","PERFUMARIA","MANICURE"
7896075710073,"ALICATE P/ UNHA MERHEJE TOUCH COLORIDO","PERFUMARIA","MANICURE"
7896075710097,"ALICATE P/ UNHA MERHEJE TOUCH COLORIDO","PERFUMARIA","MANICURE"
7896075710103,"ALICATE P/ UNHA MERHEJE TOUCH COLORIDO","PERFUMARIA","MANICURE"
7891060679724,"ALICATE P/ UNHA MUNDIAL 522 CLASSIC","PERFUMARIA","MANICURE"
7891060800401,"ALICATE P/ UNHA MUNDIAL 722 PROFESSIONAL","PERFUMARIA","MANICURE"
7301419148110,"ALICATE UNIVERSAL 8 SOLLUMIX","BAZAR","MATERIAL DE CONTRUCAO / DEPOSI"
7893500041856,"ALIMENTO EM PO SUPRA SOY 300g","MERCEARIA","LEITES"
7897254101262,"ALMOFADA CARIMBO N2 AZ RADEX 3","BAZAR","MATERIAL ESCOLAR"
7898430866098,"ALMONDEGA BORDON GRANDE 1X830G","ENLATADOS/CONSERVAS","ALMONDEGAS"
7896031221889,"ALMONDEGA BORDON PEQUENA 1X420G","ENLATADOS/CONSERVAS","ALMONDEGAS"
7896041101058,"ALMONDEGA ODERICH AO MOLHO 420G","ENLATADOS/CONSERVAS","ALMONDEGAS"
7891000067048,"ALPINO BEBIDA GARRAFA PLAS 280ML","LATICINEOS","BEBIDA LACTEA(TIPO CAPP 3C)"
7898938341813,"ALPISTE ESPECIAL FOSFATEC 500G","PETSHOP","RACAO"
7896013102601,"ALVEJANTE BRILUX 1L  FLORAL","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
47896013102609,"ALVEJANTE BRILUX 1L  FLORAL","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013102632,"ALVEJANTE BRILUX 1L  FRESH","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
47896013102630,"ALVEJANTE BRILUX 1L  FRESH","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
7896013101338,"ALVEJANTE BRILUX 1L  LAVANDA","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
47896013101336,"ALVEJANTE BRILUX 1L  LAVANDA","LIMPEZA","AGUA SANITARIA/ALVEJANTE"
